weight,name,tags,path
0,"Margin of error for 5 to 17 years only Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022014.json
0,"Margin of error for No related children under 18 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022015.json
0,"Margin of error for Female householder, no husband present Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022016.json
0,"Margin of error for With related children under 18 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022017.json
0,"Margin of error for Under 5 years only Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022018.json
0,"Margin of error for Under 5 years and 5 to 17 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022019.json
0,"Margin of error for 5 to 17 years only Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022020.json
0,"Margin of error for No related children under 18 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022021.json
0,Margin of error for 1.30 to 1.49 in Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022022.json
0,Margin of error for Married-couple family 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022023.json
0,Margin of error for With related children under 18 years 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022024.json
0,Margin of error for Under 5 years only 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022025.json
0,Margin of error for Under 5 years and 5 to 17 years 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022026.json
0,Margin of error for 5 to 17 years only 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022027.json
0,Margin of error for No related children under 18 years 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022028.json
0,Margin of error for Other family 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022029.json
0,"Margin of error for Male householder, no wife present 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022030.json
0,"Margin of error for With related children under 18 years 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022031.json
0,"Margin of error for Under 5 years only 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022032.json
0,"Margin of error for Under 5 years and 5 to 17 years 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022033.json
0,"Margin of error for 5 to 17 years only 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022034.json
0,"Margin of error for No related children under 18 years 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022035.json
0,"Margin of error for Female householder, no husband present 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022036.json
0,"Margin of error for With related children under 18 years 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022037.json
0,"Margin of error for Under 5 years only 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022038.json
0,"Margin of error for Under 5 years and 5 to 17 years 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022039.json
0,"Margin of error for 5 to 17 years only 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022040.json
0,"Margin of error for No related children under 18 years 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022041.json
0,Margin of error for 1.50 to 1.84 in Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022042.json
0,Margin of error for Married-couple family 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022043.json
0,Margin of error for With related children under 18 years 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022044.json
0,Margin of error for Under 5 years only 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022045.json
0,Margin of error for Under 5 years and 5 to 17 years 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022046.json
0,Margin of error for 5 to 17 years only 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022047.json
0,Margin of error for No related children under 18 years 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022048.json
0,Margin of error for Other family 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022049.json
0,"Margin of error for Male householder, no wife present 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022050.json
0,"Margin of error for With related children under 18 years 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022051.json
0,"Margin of error for Under 5 years only 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022052.json
0,"Margin of error for Under 5 years and 5 to 17 years 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022053.json
0,"Margin of error for 5 to 17 years only 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022054.json
0,"Margin of error for No related children under 18 years 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022055.json
0,"Margin of error for Female householder, no husband present 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022056.json
0,"Margin of error for With related children under 18 years 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022057.json
0,"Margin of error for Under 5 years only 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022058.json
0,"Margin of error for Under 5 years and 5 to 17 years 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022059.json
0,"Margin of error for 5 to 17 years only 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022060.json
0,"Margin of error for No related children under 18 years 1.50 to 1.84 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022061.json
0,Margin of error for 1.85 and above in Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022062.json
0,Margin of error for Married-couple family 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022063.json
0,Margin of error for With related children under 18 years 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022064.json
0,Margin of error for Under 5 years only 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022065.json
0,Margin of error for Under 5 years and 5 to 17 years 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022066.json
0,Margin of error for 5 to 17 years only 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022067.json
0,Margin of error for No related children under 18 years 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022068.json
0,Margin of error for Other family 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022069.json
0,"Margin of error for Male householder, no wife present 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022070.json
0,"Margin of error for With related children under 18 years 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022071.json
0,"Margin of error for Under 5 years only 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022072.json
0,"Margin of error for Under 5 years and 5 to 17 years 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022073.json
0,"Margin of error for 5 to 17 years only 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022074.json
0,"Margin of error for No related children under 18 years 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022075.json
0,"Margin of error for Female householder, no husband present 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022076.json
0,"Margin of error for With related children under 18 years 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022077.json
0,"Margin of error for Under 5 years only 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022078.json
0,"Margin of error for Under 5 years and 5 to 17 years 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022079.json
0,"Margin of error for 5 to 17 years only 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022080.json
0,"Margin of error for No related children under 18 years 1.85 and above Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/moe/B17022081.json
